                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0973      0.0370       0.001       0.047       0.064              
         0.3        0.02      0.0622      0.0961      0.0373       0.001       0.047       0.063              
         0.5        0.05      0.1217      0.0947      0.0375       0.001       0.047       0.063              
         0.8        0.07      0.1786      0.0931      0.0378       0.001       0.048       0.062              
         1.1        0.10      0.2325      0.0914      0.0380       0.001       0.048       0.060              
         1.4        0.12      0.2838      0.0896      0.0381       0.001       0.048       0.059              
         1.6        0.14      0.3321      0.0876      0.0382       0.001       0.048       0.058              
         1.9        0.17      0.3776      0.0853      0.0382       0.001       0.048       0.056              
         2.2        0.19      0.4199      0.0830      0.0382       0.001       0.048       0.055              
         2.5        0.22      0.4593      0.0804      0.0380       0.001       0.048       0.053              
         2.7        0.24      0.4954      0.0777      0.0379       0.001       0.048       0.051              
         3.0        0.27      0.5286      0.0748      0.0375       0.001       0.047       0.049              
         3.3        0.29      0.5586      0.0717      0.0372       0.001       0.047       0.047              
         3.6        0.31      0.5855      0.0684      0.0367       0.001       0.046       0.045              
         3.8        0.34      0.6093      0.0649      0.0360       0.001       0.045       0.043              
         4.1        0.36      0.6301      0.0612      0.0352       0.001       0.044       0.040              
         4.4        0.39      0.6479      0.0574      0.0342       0.001       0.043       0.038              
         4.7        0.41      0.6629      0.0536      0.0331       0.001       0.042       0.035              
         4.9        0.43      0.6758      0.0496      0.0319       0.001       0.040       0.033              
         5.2        0.46      0.6863      0.0455      0.0304       0.001       0.038       0.030              
         5.5        0.48      0.6947      0.0414      0.0287       0.001       0.036       0.027              
         5.8        0.51      0.7002      0.0371      0.0268       0.001       0.034       0.024              
         6.0        0.53      0.7025      0.0327      0.0247       0.000       0.031       0.022              
         6.3        0.56      0.7020      0.0283      0.0223       0.000       0.028       0.019              
         6.6        0.58      0.6948      0.0237      0.0198       0.000       0.025       0.016              
         6.9        0.60      0.6767      0.0191      0.0170       0.000       0.021       0.013              
         7.1        0.63      0.6405      0.0144      0.0141       0.000       0.018       0.010              
         7.4        0.65      0.5708      0.0097      0.0111       0.000       0.014       0.006              
         7.7        0.68      0.4152      0.0049      0.0079       0.000       0.010       0.003              
         8.0        0.70     -0.0075     -0.0001      0.0049       0.000       0.006       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
