                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1089      0.0784       5.294      22.245      16.186              
         4.1        0.02      0.0354      0.1085      0.0738       4.984      20.942      16.127              
         8.2        0.05      0.0752      0.1080      0.0691       4.668      19.614      16.055              
        12.3        0.07      0.1204      0.1074      0.0644       4.348      18.270      15.965              
        16.4        0.10      0.1708      0.1061      0.0597       4.035      16.953      15.762              
        20.5        0.12      0.2259      0.1038      0.0552       3.732      15.680      15.422              
        24.6        0.14      0.2870      0.1012      0.0509       3.437      14.440      15.038              
        28.7        0.17      0.3442      0.0984      0.0481       3.253      13.666      14.629              
        32.8        0.19      0.3966      0.0955      0.0463       3.131      13.154      14.194              
        36.9        0.22      0.4470      0.0923      0.0447       3.022      12.696      13.725              
        41.0        0.24      0.4948      0.0890      0.0433       2.923      12.281      13.227              
        45.1        0.26      0.5400      0.0854      0.0419       2.828      11.882      12.696              
        49.2        0.29      0.5818      0.0816      0.0405       2.737      11.499      12.135              
        53.3        0.31      0.6198      0.0777      0.0392       2.650      11.134      11.555              
        57.4        0.34      0.6539      0.0737      0.0379       2.564      10.772      10.953              
        61.5        0.36      0.6845      0.0695      0.0366       2.474      10.397      10.328              
        65.6        0.38      0.7121      0.0652      0.0352       2.380      10.001       9.689              
        69.7        0.41      0.7374      0.0608      0.0337       2.278       9.570       9.036              
        73.8        0.43      0.7607      0.0563      0.0320       2.165       9.097       8.368              
        77.9        0.46      0.7817      0.0517      0.0302       2.042       8.582       7.686              
        82.0        0.48      0.8004      0.0471      0.0283       1.911       8.027       6.993              
        86.1        0.51      0.8160      0.0423      0.0262       1.767       7.424       6.280              
        90.2        0.53      0.8280      0.0373      0.0239       1.612       6.774       5.550              
        94.3        0.55      0.8360      0.0323      0.0214       1.445       6.070       4.802              
        98.4        0.58      0.8375      0.0272      0.0187       1.265       5.317       4.039              
       102.5        0.60      0.8280      0.0219      0.0159       1.077       4.523       3.261              
       106.6        0.63      0.7998      0.0166      0.0130       0.878       3.687       2.469              
       110.7        0.65      0.7343      0.0112      0.0099       0.668       2.806       1.661              
       114.8        0.67      0.5642      0.0056      0.0067       0.453       1.902       0.834              
       118.9        0.70     -0.0109     -0.0001      0.0037       0.250       1.048      -0.009              
                                                                                                              
                                                                                                              
                                                                                                              
