                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1058      0.0615       2.127      11.172      10.060              
         3.3        0.02      0.0433      0.1047      0.0582       2.015      10.581       9.956              
         6.6        0.05      0.0904      0.1032      0.0550       1.902       9.989       9.818              
         9.8        0.07      0.1416      0.1015      0.0517       1.789       9.399       9.653              
        13.1        0.10      0.1951      0.0995      0.0491       1.699       8.924       9.468              
        16.4        0.12      0.2486      0.0975      0.0472       1.632       8.569       9.270              
        19.7        0.14      0.3019      0.0951      0.0455       1.574       8.265       9.047              
        23.0        0.17      0.3545      0.0926      0.0440       1.522       7.996       8.809              
        26.3        0.19      0.4059      0.0899      0.0426       1.475       7.745       8.548              
        29.5        0.22      0.4554      0.0870      0.0414       1.431       7.515       8.272              
        32.8        0.24      0.5025      0.0838      0.0402       1.389       7.295       7.975              
        36.1        0.26      0.5466      0.0805      0.0390       1.349       7.086       7.660              
        39.4        0.29      0.5874      0.0770      0.0379       1.310       6.881       7.327              
        42.7        0.31      0.6243      0.0733      0.0368       1.272       6.679       6.977              
        46.0        0.34      0.6575      0.0695      0.0356       1.232       6.471       6.611              
        49.2        0.36      0.6869      0.0655      0.0344       1.191       6.255       6.232              
        52.5        0.39      0.7132      0.0614      0.0332       1.148       6.027       5.844              
        55.8        0.41      0.7370      0.0573      0.0318       1.100       5.778       5.449              
        59.1        0.43      0.7586      0.0530      0.0303       1.048       5.503       5.045              
        62.4        0.46      0.7779      0.0487      0.0286       0.990       5.200       4.631              
        65.6        0.48      0.7940      0.0442      0.0268       0.928       4.873       4.208              
        68.9        0.51      0.8067      0.0397      0.0249       0.861       4.520       3.777              
        72.2        0.53      0.8162      0.0351      0.0227       0.787       4.133       3.335              
        75.5        0.55      0.8220      0.0303      0.0204       0.706       3.708       2.882              
        78.8        0.58      0.8206      0.0254      0.0179       0.620       3.254       2.420              
        82.1        0.60      0.8067      0.0205      0.0153       0.529       2.780       1.951              
        85.3        0.63      0.7751      0.0155      0.0125       0.432       2.271       1.472              
        88.6        0.65      0.7103      0.0104      0.0095       0.329       1.727       0.988              
        91.9        0.67      0.5453      0.0052      0.0064       0.223       1.171       0.496              
        95.2        0.70     -0.0075      0.0000      0.0036       0.123       0.647      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
