                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1090      0.0830       8.166      30.276      20.803              
         4.6        0.02      0.0323      0.1089      0.0808       7.950      29.473      20.788              
         9.3        0.05      0.0664      0.1088      0.0785       7.719      28.617      20.766              
        13.9        0.07      0.1025      0.1086      0.0762       7.491      27.770      20.738              
        18.5        0.10      0.1413      0.1084      0.0736       7.234      26.821      20.699              
        23.1        0.12      0.1826      0.1082      0.0710       6.981      25.882      20.653              
        27.8        0.14      0.2259      0.1072      0.0682       6.710      24.876      20.463              
        32.4        0.17      0.2711      0.1057      0.0654       6.433      23.851      20.179              
        37.0        0.19      0.3166      0.1037      0.0628       6.176      22.895      19.793              
        41.7        0.22      0.3606      0.1013      0.0606       5.961      22.100      19.345              
        46.3        0.24      0.4044      0.0987      0.0585       5.755      21.337      18.851              
        50.9        0.26      0.4565      0.0958      0.0553       5.442      20.175      18.294              
        55.6        0.29      0.5115      0.0925      0.0520       5.117      18.971      17.668              
        60.2        0.31      0.5572      0.0888      0.0497       4.885      18.111      16.961              
        64.8        0.34      0.5950      0.0842      0.0475       4.668      17.306      16.069              
        69.4        0.36      0.6290      0.0792      0.0452       4.449      16.494      15.111              
        74.1        0.38      0.6609      0.0739      0.0429       4.218      15.637      14.112              
        78.7        0.41      0.6910      0.0686      0.0405       3.980      14.756      13.104              
        83.3        0.43      0.7166      0.0634      0.0381       3.751      13.907      12.097              
        88.0        0.46      0.7387      0.0581      0.0358       3.525      13.067      11.099              
        92.6        0.48      0.7588      0.0528      0.0334       3.281      12.164      10.084              
        97.2        0.50      0.7760      0.0474      0.0307       3.021      11.200       9.042              
       101.9        0.53      0.7900      0.0418      0.0279       2.743      10.169       7.978              
       106.5        0.55      0.8000      0.0361      0.0249       2.446       9.067       6.890              
       111.1        0.58      0.8049      0.0303      0.0216       2.128       7.891       5.782              
       115.7        0.60      0.7898      0.0244      0.0185       1.823       6.760       4.665              
       120.4        0.62      0.7497      0.0185      0.0154       1.512       5.607       3.532              
       125.0        0.65      0.6699      0.0124      0.0120       1.181       4.377       2.372              
       129.6        0.67      0.4881      0.0062      0.0085       0.839       3.109       1.184              
       134.3        0.70     -0.0106     -0.0001      0.0052       0.516       1.913      -0.015              
                                                                                                              
                                                                                                              
                                                                                                              
