                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0974      0.0370       0.020       0.420       0.579              
         0.8        0.02      0.0621      0.0961      0.0373       0.020       0.424       0.571              
         1.6        0.05      0.1216      0.0947      0.0376       0.020       0.427       0.563              
         2.5        0.07      0.1783      0.0932      0.0378       0.020       0.429       0.554              
         3.3        0.10      0.2323      0.0915      0.0380       0.021       0.431       0.544              
         4.1        0.12      0.2835      0.0896      0.0381       0.021       0.433       0.533              
         4.9        0.14      0.3318      0.0876      0.0382       0.021       0.434       0.521              
         5.8        0.17      0.3772      0.0854      0.0382       0.021       0.434       0.508              
         6.6        0.19      0.4195      0.0830      0.0382       0.021       0.434       0.494              
         7.4        0.22      0.4588      0.0805      0.0381       0.021       0.432       0.479              
         8.2        0.24      0.4950      0.0778      0.0379       0.020       0.430       0.462              
         9.0        0.27      0.5281      0.0749      0.0376       0.020       0.427       0.445              
         9.9        0.29      0.5581      0.0718      0.0372       0.020       0.423       0.427              
        10.7        0.31      0.5850      0.0685      0.0367       0.020       0.417       0.407              
        11.5        0.34      0.6089      0.0650      0.0361       0.019       0.409       0.387              
        12.3        0.36      0.6297      0.0614      0.0353       0.019       0.400       0.365              
        13.2        0.39      0.6476      0.0576      0.0343       0.019       0.390       0.343              
        14.0        0.41      0.6627      0.0538      0.0333       0.018       0.378       0.320              
        14.8        0.43      0.6757      0.0498      0.0320       0.017       0.363       0.296              
        15.6        0.46      0.6863      0.0458      0.0306       0.017       0.347       0.272              
        16.4        0.48      0.6947      0.0416      0.0289       0.016       0.328       0.247              
        17.3        0.51      0.7004      0.0373      0.0270       0.015       0.307       0.222              
        18.1        0.53      0.7028      0.0330      0.0249       0.013       0.283       0.196              
        18.9        0.55      0.7024      0.0285      0.0225       0.012       0.255       0.169              
        19.7        0.58      0.6955      0.0239      0.0199       0.011       0.226       0.142              
        20.6        0.60      0.6774      0.0192      0.0171       0.009       0.194       0.114              
        21.4        0.63      0.6413      0.0145      0.0142       0.008       0.161       0.086              
        22.2        0.65      0.5718      0.0097      0.0111       0.006       0.126       0.058              
        23.0        0.68      0.4161      0.0049      0.0079       0.004       0.090       0.029              
        23.8        0.70     -0.0039      0.0000      0.0049       0.003       0.056       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
