                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0974      0.0370       0.006       0.187       0.257              
         0.5        0.02      0.0621      0.0962      0.0373       0.006       0.188       0.254              
         1.1        0.05      0.1215      0.0948      0.0376       0.006       0.190       0.250              
         1.6        0.07      0.1783      0.0933      0.0378       0.006       0.191       0.246              
         2.2        0.10      0.2322      0.0915      0.0380       0.006       0.192       0.242              
         2.7        0.12      0.2835      0.0897      0.0381       0.006       0.192       0.237              
         3.3        0.14      0.3318      0.0877      0.0382       0.006       0.193       0.232              
         3.8        0.17      0.3772      0.0855      0.0382       0.006       0.193       0.226              
         4.4        0.19      0.4196      0.0831      0.0382       0.006       0.193       0.219              
         4.9        0.22      0.4588      0.0806      0.0381       0.006       0.192       0.213              
         5.5        0.24      0.4951      0.0778      0.0379       0.006       0.191       0.206              
         6.0        0.27      0.5282      0.0749      0.0376       0.006       0.190       0.198              
         6.6        0.29      0.5583      0.0718      0.0372       0.006       0.188       0.190              
         7.1        0.31      0.5852      0.0685      0.0367       0.006       0.185       0.181              
         7.7        0.34      0.6091      0.0650      0.0360       0.006       0.182       0.172              
         8.2        0.36      0.6299      0.0614      0.0352       0.006       0.178       0.162              
         8.8        0.39      0.6477      0.0576      0.0343       0.005       0.173       0.152              
         9.3        0.41      0.6628      0.0537      0.0332       0.005       0.168       0.142              
         9.9        0.43      0.6757      0.0497      0.0319       0.005       0.161       0.131              
        10.4        0.46      0.6862      0.0456      0.0305       0.005       0.154       0.121              
        11.0        0.48      0.6946      0.0415      0.0288       0.005       0.145       0.110              
        11.5        0.51      0.7003      0.0372      0.0269       0.004       0.136       0.098              
        12.1        0.53      0.7026      0.0328      0.0248       0.004       0.125       0.087              
        12.6        0.55      0.7022      0.0284      0.0224       0.004       0.113       0.075              
        13.2        0.58      0.6951      0.0238      0.0198       0.003       0.100       0.063              
        13.7        0.60      0.6771      0.0192      0.0171       0.003       0.086       0.051              
        14.2        0.63      0.6412      0.0145      0.0142       0.002       0.072       0.038              
        14.8        0.65      0.5716      0.0097      0.0111       0.002       0.056       0.026              
        15.3        0.68      0.4167      0.0049      0.0079       0.001       0.040       0.013              
        15.9        0.70     -0.0043      0.0000      0.0049       0.001       0.025       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
