                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0976      0.0372       0.048       0.750       1.031              
         1.1        0.02      0.0620      0.0963      0.0375       0.048       0.756       1.018              
         2.2        0.05      0.1214      0.0949      0.0377       0.048       0.761       1.004              
         3.3        0.07      0.1781      0.0934      0.0379       0.049       0.766       0.987              
         4.4        0.10      0.2320      0.0917      0.0381       0.049       0.769       0.969              
         5.5        0.12      0.2832      0.0899      0.0383       0.049       0.772       0.950              
         6.6        0.14      0.3315      0.0878      0.0383       0.049       0.774       0.928              
         7.7        0.17      0.3769      0.0856      0.0384       0.049       0.774       0.905              
         8.8        0.19      0.4192      0.0833      0.0383       0.049       0.773       0.880              
         9.9        0.22      0.4585      0.0807      0.0382       0.049       0.771       0.853              
        11.0        0.24      0.4948      0.0780      0.0380       0.049       0.767       0.824              
        12.1        0.27      0.5279      0.0751      0.0377       0.048       0.761       0.794              
        13.1        0.29      0.5580      0.0720      0.0373       0.048       0.753       0.761              
        14.2        0.31      0.5850      0.0687      0.0368       0.047       0.743       0.726              
        15.3        0.34      0.6089      0.0652      0.0362       0.046       0.730       0.690              
        16.4        0.36      0.6297      0.0616      0.0354       0.045       0.714       0.651              
        17.5        0.39      0.6477      0.0578      0.0344       0.044       0.695       0.611              
        18.6        0.41      0.6627      0.0539      0.0334       0.043       0.673       0.570              
        19.7        0.43      0.6757      0.0500      0.0321       0.041       0.648       0.528              
        20.8        0.46      0.6863      0.0459      0.0307       0.039       0.619       0.485              
        21.9        0.48      0.6948      0.0417      0.0290       0.037       0.585       0.441              
        23.0        0.51      0.7005      0.0375      0.0271       0.035       0.546       0.396              
        24.1        0.53      0.7030      0.0331      0.0250       0.032       0.504       0.350              
        25.2        0.55      0.7027      0.0286      0.0226       0.029       0.456       0.302              
        26.3        0.58      0.6960      0.0240      0.0200       0.026       0.403       0.254              
        27.4        0.60      0.6782      0.0194      0.0172       0.022       0.347       0.205              
        28.5        0.63      0.6423      0.0146      0.0143       0.018       0.288       0.154              
        29.6        0.65      0.5732      0.0098      0.0111       0.014       0.224       0.103              
        30.7        0.68      0.4186      0.0049      0.0079       0.010       0.160       0.052              
        31.8        0.70     -0.0002      0.0000      0.0049       0.006       0.100       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
