                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0943      0.0511      24.986     196.840      87.820              
         4.8        0.02      0.0447      0.0943      0.0510      24.948     196.541      87.811              
         9.5        0.05      0.0895      0.0942      0.0509      24.912     196.258      87.801              
        14.3        0.07      0.1344      0.0942      0.0508      24.872     195.948      87.776              
        19.0        0.10      0.1794      0.0942      0.0508      24.841     195.698      87.749              
        23.8        0.12      0.2243      0.0942      0.0507      24.826     195.581      87.717              
        28.6        0.15      0.2690      0.0938      0.0505      24.734     194.857      87.343              
        33.3        0.17      0.3134      0.0926      0.0500      24.459     192.696      86.272              
        38.1        0.19      0.3577      0.0910      0.0492      24.059     189.539      84.751              
        42.8        0.22      0.4018      0.0891      0.0482      23.600     185.921      83.009              
        47.6        0.24      0.4458      0.0869      0.0471      23.060     181.672      80.979              
        52.4        0.27      0.4884      0.0843      0.0459      22.444     176.814      78.507              
        57.1        0.29      0.5236      0.0811      0.0449      21.985     173.198      75.563              
        61.9        0.31      0.5556      0.0778      0.0440      21.522     169.553      72.462              
        66.6        0.34      0.5856      0.0743      0.0429      20.999     165.435      69.194              
        71.4        0.36      0.6136      0.0706      0.0417      20.407     160.770      65.767              
        76.2        0.39      0.6409      0.0665      0.0401      19.641     154.732      61.973              
        80.9        0.41      0.6657      0.0620      0.0383      18.730     147.561      57.780              
        85.7        0.44      0.6886      0.0574      0.0362      17.733     139.703      53.445              
        90.4        0.46      0.7095      0.0527      0.0341      16.679     131.400      49.068              
        95.2        0.48      0.7282      0.0480      0.0318      15.579     122.735      44.688              
       100.0        0.51      0.7445      0.0432      0.0295      14.413     113.550      40.256              
       104.7        0.53      0.7563      0.0384      0.0270      13.211     104.078      35.777              
       109.5        0.56      0.7583      0.0335      0.0245      12.013      94.640      31.201              
       114.2        0.58      0.7450      0.0285      0.0222      10.839      85.395      26.507              
       119.0        0.60      0.7175      0.0233      0.0196       9.597      75.606      21.696              
       123.8        0.63      0.6672      0.0178      0.0168       8.220      64.758      16.618              
       128.5        0.65      0.5732      0.0120      0.0137       6.708      52.849      11.219              
       133.3        0.68      0.3745      0.0060      0.0108       5.267      41.493       5.550              
       138.0        0.70     -0.0205     -0.0003      0.0085       4.180      32.933      -0.233              
                                                                                                              
                                                                                                              
                                                                                                              
