                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0939      0.0394      12.923     116.350      67.010              
         4.1        0.02      0.0568      0.0940      0.0396      12.988     116.941      67.027              
         8.3        0.05      0.1129      0.0940      0.0398      13.063     117.611      67.044              
        12.4        0.07      0.1682      0.0940      0.0401      13.156     118.453      67.042              
        16.5        0.10      0.2224      0.0939      0.0405      13.263     119.417      67.014              
        20.6        0.12      0.2756      0.0930      0.0404      13.238     119.194      66.327              
        24.8        0.14      0.3280      0.0914      0.0400      13.122     118.149      65.196              
        28.9        0.17      0.3791      0.0893      0.0395      12.941     116.514      63.707              
        33.0        0.19      0.4285      0.0869      0.0388      12.733     114.643      61.984              
        37.1        0.22      0.4746      0.0841      0.0382      12.510     112.635      59.959              
        41.3        0.24      0.5175      0.0809      0.0374      12.272     110.491      57.722              
        45.4        0.26      0.5575      0.0776      0.0367      12.021     108.230      55.371              
        49.5        0.29      0.5948      0.0742      0.0358      11.745     105.750      52.917              
        53.6        0.31      0.6298      0.0706      0.0349      11.434     102.947      50.346              
        57.8        0.34      0.6621      0.0668      0.0338      11.087      99.822      47.656              
        61.9        0.36      0.6920      0.0630      0.0327      10.710      96.431      44.912              
        66.0        0.38      0.7195      0.0590      0.0314      10.298      92.717      42.092              
        70.1        0.41      0.7448      0.0550      0.0300       9.850      88.683      39.220              
        74.3        0.43      0.7677      0.0509      0.0286       9.361      84.284      36.290              
        78.4        0.45      0.7884      0.0467      0.0269       8.833      79.532      33.316              
        82.5        0.48      0.8070      0.0425      0.0252       8.260      74.368      30.293              
        86.6        0.50      0.8225      0.0381      0.0233       7.644      68.821      27.212              
        90.8        0.53      0.8352      0.0338      0.0213       6.987      62.906      24.107              
        94.9        0.55      0.8432      0.0293      0.0191       6.267      56.429      20.884              
        99.0        0.57      0.8453      0.0247      0.0168       5.493      49.457      17.585              
       103.1        0.60      0.8393      0.0199      0.0142       4.655      41.913      14.206              
       107.3        0.62      0.8180      0.0151      0.0115       3.758      33.832      10.745              
       111.4        0.65      0.7546      0.0101      0.0087       2.846      25.621       7.228              
       115.5        0.67      0.5611      0.0051      0.0061       1.997      17.980       3.637              
       119.6        0.69     -0.0074      0.0000      0.0041       1.341      12.073      -0.031              
                                                                                                              
                                                                                                              
                                                                                                              
