                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0917      0.0413       2.527      39.823      21.359              
         2.4        0.02      0.0544      0.0906      0.0399       2.438      38.410      21.096              
         4.7        0.05      0.1109      0.0892      0.0385       2.354      37.084      20.780              
         7.1        0.07      0.1687      0.0877      0.0373       2.281      35.946      20.415              
         9.4        0.10      0.2262      0.0859      0.0363       2.223      35.033      20.011              
        11.8        0.12      0.2825      0.0840      0.0356       2.176      34.281      19.567              
        14.1        0.14      0.3372      0.0819      0.0349       2.133      33.612      19.083              
        16.5        0.17      0.3899      0.0797      0.0342       2.094      32.990      18.562              
        18.8        0.19      0.4402      0.0773      0.0336       2.056      32.395      18.005              
        21.2        0.22      0.4878      0.0747      0.0330       2.018      31.797      17.410              
        23.6        0.24      0.5325      0.0720      0.0324       1.980      31.190      16.777              
        25.9        0.26      0.5738      0.0691      0.0317       1.939      30.557      16.102              
        28.3        0.29      0.6115      0.0661      0.0310       1.897      29.893      15.388              
        30.6        0.31      0.6456      0.0628      0.0303       1.852      29.177      14.637              
        33.0        0.33      0.6766      0.0595      0.0295       1.803      28.402      13.865              
        35.3        0.36      0.7048      0.0561      0.0286       1.748      27.544      13.074              
        37.7        0.38      0.7307      0.0526      0.0276       1.687      26.578      12.262              
        40.1        0.41      0.7544      0.0491      0.0264       1.618      25.490      11.427              
        42.4        0.43      0.7759      0.0454      0.0252       1.541      24.278      10.572              
        44.8        0.45      0.7951      0.0416      0.0238       1.456      22.942       9.698              
        47.1        0.48      0.8111      0.0378      0.0223       1.364      21.490       8.804              
        49.5        0.50      0.8239      0.0339      0.0207       1.264      19.922       7.896              
        51.8        0.53      0.8331      0.0299      0.0189       1.157      18.222       6.970              
        54.2        0.55      0.8375      0.0259      0.0170       1.040      16.382       6.026              
        56.5        0.57      0.8348      0.0217      0.0150       0.915      14.409       5.063              
        58.9        0.60      0.8216      0.0175      0.0128       0.780      12.297       4.082              
        61.3        0.62      0.7930      0.0132      0.0104       0.635      10.000       3.081              
        63.6        0.65      0.7269      0.0089      0.0079       0.482       7.599       2.067              
        66.0        0.67      0.5452      0.0045      0.0055       0.335       5.278       1.038              
        68.3        0.69     -0.0031      0.0000      0.0036       0.221       3.476      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
