                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0892      0.0353       0.270       8.507       5.192              
         1.2        0.02      0.0603      0.0880      0.0349       0.267       8.407       5.125              
         2.4        0.05      0.1201      0.0867      0.0345       0.264       8.317       5.047              
         3.5        0.07      0.1788      0.0852      0.0342       0.261       8.238       4.959              
         4.7        0.10      0.2357      0.0835      0.0339       0.259       8.168       4.861              
         5.9        0.12      0.2904      0.0817      0.0336       0.257       8.104       4.755              
         7.1        0.14      0.3427      0.0796      0.0334       0.255       8.037       4.638              
         8.2        0.17      0.3925      0.0775      0.0331       0.253       7.966       4.512              
         9.4        0.19      0.4396      0.0752      0.0327       0.250       7.888       4.378              
        10.6        0.22      0.4838      0.0727      0.0324       0.247       7.798       4.235              
        11.8        0.24      0.5251      0.0701      0.0319       0.244       7.695       4.082              
        13.0        0.26      0.5633      0.0673      0.0314       0.240       7.574       3.918              
        14.1        0.29      0.5982      0.0643      0.0309       0.236       7.434       3.744              
        15.3        0.31      0.6299      0.0611      0.0302       0.231       7.273       3.560              
        16.5        0.33      0.6585      0.0579      0.0294       0.225       7.094       3.371              
        17.7        0.36      0.6841      0.0546      0.0286       0.219       6.897       3.177              
        18.8        0.38      0.7070      0.0512      0.0277       0.212       6.673       2.979              
        20.0        0.41      0.7275      0.0477      0.0266       0.204       6.419       2.775              
        21.2        0.43      0.7459      0.0441      0.0254       0.195       6.132       2.567              
        22.4        0.45      0.7611      0.0404      0.0241       0.185       5.817       2.354              
        23.6        0.48      0.7714      0.0367      0.0228       0.174       5.483       2.137              
        24.7        0.50      0.7789      0.0329      0.0212       0.162       5.111       1.915              
        25.9        0.53      0.7832      0.0290      0.0195       0.149       4.695       1.689              
        27.1        0.55      0.7831      0.0250      0.0176       0.134       4.238       1.458              
        28.3        0.57      0.7749      0.0210      0.0156       0.119       3.753       1.224              
        29.4        0.60      0.7546      0.0170      0.0134       0.103       3.239       0.988              
        30.6        0.62      0.7166      0.0128      0.0111       0.085       2.684       0.747              
        31.8        0.65      0.6397      0.0086      0.0087       0.067       2.099       0.502              
        33.0        0.67      0.4613      0.0043      0.0063       0.048       1.518       0.253              
        34.2        0.69     -0.0043      0.0000      0.0044       0.033       1.054      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
