                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0930      0.0329       6.784      71.259      48.735              
         3.5        0.02      0.0660      0.0929      0.0337       6.955      73.062      48.670              
         7.1        0.05      0.1285      0.0926      0.0345       7.123      74.823      48.539              
        10.6        0.07      0.1880      0.0916      0.0350       7.218      75.822      47.980              
        14.1        0.10      0.2447      0.0900      0.0352       7.269      76.356      47.166              
        17.7        0.12      0.2987      0.0882      0.0353       7.294      76.620      46.212              
        21.2        0.14      0.3500      0.0862      0.0354       7.299      76.666      45.150              
        24.8        0.17      0.3988      0.0839      0.0353       7.278      76.447      43.971              
        28.3        0.19      0.4451      0.0815      0.0351       7.237      76.020      42.706              
        31.8        0.22      0.4891      0.0789      0.0347       7.174      75.356      41.347              
        35.4        0.24      0.5308      0.0761      0.0343       7.086      74.435      39.893              
        38.9        0.26      0.5698      0.0732      0.0338       6.978      73.296      38.335              
        42.4        0.29      0.6065      0.0700      0.0331       6.842      71.865      36.671              
        46.0        0.31      0.6401      0.0666      0.0324       6.685      70.217      34.906              
        49.5        0.34      0.6712      0.0631      0.0315       6.504      68.324      33.071              
        53.0        0.36      0.7002      0.0595      0.0305       6.299      66.168      31.185              
        56.6        0.38      0.7270      0.0558      0.0294       6.071      63.772      29.253              
        60.1        0.41      0.7511      0.0520      0.0282       5.820      61.134      27.272              
        63.6        0.43      0.7733      0.0482      0.0268       5.540      58.197      25.243              
        67.2        0.45      0.7935      0.0442      0.0253       5.231      54.944      23.167              
        70.7        0.48      0.8112      0.0402      0.0237       4.892      51.390      21.045              
        74.3        0.50      0.8258      0.0360      0.0219       4.528      47.565      18.884              
        77.8        0.53      0.8367      0.0318      0.0200       4.134      43.421      16.672              
        81.3        0.55      0.8428      0.0275      0.0180       3.711      38.981      14.422              
        84.9        0.57      0.8427      0.0231      0.0158       3.254      34.184      12.118              
        88.4        0.60      0.8338      0.0186      0.0134       2.758      28.976       9.757              
        91.9        0.62      0.8108      0.0141      0.0108       2.231      23.431       7.378              
        95.5        0.65      0.7513      0.0095      0.0081       1.681      17.656       4.960              
        99.0        0.67      0.5685      0.0048      0.0056       1.158      12.162       2.493              
       102.5        0.69     -0.0071      0.0000      0.0036       0.748       7.858      -0.019              
                                                                                                              
                                                                                                              
                                                                                                              
