                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0738      0.0240       0.022       0.682       0.777              
         0.6        0.02      0.0564      0.0724      0.0241       0.022       0.685       0.762              
         1.2        0.04      0.1100      0.0709      0.0242       0.022       0.687       0.746              
         1.8        0.06      0.1608      0.0693      0.0243       0.022       0.689       0.729              
         2.4        0.08      0.2089      0.0677      0.0244       0.022       0.691       0.712              
         3.0        0.09      0.2541      0.0659      0.0244       0.022       0.692       0.693              
         3.6        0.11      0.2965      0.0641      0.0244       0.022       0.691       0.674              
         4.2        0.13      0.3361      0.0621      0.0243       0.022       0.690       0.653              
         4.8        0.15      0.3728      0.0601      0.0242       0.022       0.687       0.632              
         5.4        0.17      0.4067      0.0579      0.0241       0.022       0.683       0.609              
         6.0        0.19      0.4377      0.0557      0.0239       0.022       0.678       0.586              
         6.6        0.21      0.4660      0.0533      0.0237       0.021       0.671       0.561              
         7.2        0.23      0.4914      0.0509      0.0234       0.021       0.663       0.536              
         7.8        0.24      0.5142      0.0484      0.0230       0.021       0.653       0.510              
         8.4        0.26      0.5349      0.0459      0.0226       0.020       0.641       0.483              
         9.0        0.28      0.5531      0.0433      0.0221       0.020       0.626       0.455              
         9.7        0.30      0.5691      0.0406      0.0215       0.019       0.609       0.427              
        10.3        0.32      0.5831      0.0379      0.0208       0.019       0.589       0.399              
        10.9        0.34      0.5944      0.0351      0.0200       0.018       0.567       0.369              
        11.5        0.36      0.6034      0.0322      0.0191       0.017       0.541       0.339              
        12.1        0.38      0.6097      0.0293      0.0180       0.016       0.512       0.308              
        12.7        0.39      0.6138      0.0262      0.0169       0.015       0.479       0.276              
        13.3        0.41      0.6139      0.0232      0.0156       0.014       0.443       0.244              
        13.9        0.43      0.6077      0.0200      0.0142       0.013       0.404       0.211              
        14.5        0.45      0.5929      0.0168      0.0128       0.012       0.363       0.177              
        15.1        0.47      0.5660      0.0136      0.0113       0.010       0.320       0.143              
        15.7        0.49      0.5206      0.0103      0.0096       0.009       0.273       0.108              
        16.3        0.51      0.4407      0.0069      0.0079       0.007       0.225       0.072              
        16.9        0.53      0.2931      0.0035      0.0062       0.006       0.176       0.036              
        17.5        0.55     -0.0004      0.0000      0.0046       0.004       0.131       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
