                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0821      0.0264       2.970      18.719      21.597              
         3.0        0.02      0.0578      0.0805      0.0262       2.944      18.555      21.169              
         6.0        0.04      0.1143      0.0788      0.0259       2.916      18.379      20.717              
         9.0        0.06      0.1692      0.0770      0.0256       2.885      18.184      20.238              
        12.1        0.08      0.2224      0.0751      0.0254       2.855      17.995      19.743              
        15.1        0.09      0.2737      0.0731      0.0251       2.823      17.795      19.217              
        18.1        0.11      0.3228      0.0710      0.0248       2.790      17.586      18.670              
        21.1        0.13      0.3697      0.0688      0.0245       2.755      17.365      18.096              
        24.1        0.15      0.4143      0.0665      0.0241       2.717      17.124      17.495              
        27.1        0.17      0.4565      0.0641      0.0238       2.674      16.854      16.865              
        30.2        0.19      0.4963      0.0616      0.0233       2.626      16.553      16.208              
        33.2        0.21      0.5336      0.0590      0.0229       2.574      16.221      15.525              
        36.2        0.23      0.5684      0.0564      0.0224       2.517      15.860      14.823              
        39.2        0.24      0.6010      0.0536      0.0218       2.453      15.462      14.103              
        42.2        0.26      0.6314      0.0508      0.0212       2.383      15.018      13.365              
        45.2        0.28      0.6598      0.0479      0.0205       2.305      14.526      12.607              
        48.2        0.30      0.6860      0.0450      0.0197       2.218      13.982      11.829              
        51.3        0.32      0.7099      0.0419      0.0189       2.124      13.387      11.030              
        54.3        0.34      0.7312      0.0389      0.0180       2.022      12.746      10.216              
        57.3        0.36      0.7495      0.0357      0.0170       1.912      12.051       9.380              
        60.3        0.38      0.7646      0.0324      0.0159       1.793      11.300       8.524              
        63.3        0.39      0.7759      0.0291      0.0148       1.666      10.501       7.655              
        66.3        0.41      0.7825      0.0257      0.0136       1.529       9.637       6.764              
        69.4        0.43      0.7829      0.0223      0.0123       1.384       8.723       5.859              
        72.4        0.45      0.7750      0.0187      0.0109       1.227       7.736       4.929              
        75.4        0.47      0.7560      0.0151      0.0094       1.059       6.675       3.983              
        78.4        0.49      0.7175      0.0115      0.0078       0.877       5.529       3.011              
        81.4        0.51      0.6379      0.0077      0.0061       0.690       4.349       2.028              
        84.4        0.53      0.4617      0.0039      0.0044       0.499       3.144       1.023              
        87.5        0.54     -0.0013      0.0000      0.0030       0.338       2.132      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
