                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0930      0.0509       2.085      32.857      15.731              
         2.2        0.02      0.0460      0.0918      0.0480       1.969      31.030      15.527              
         4.4        0.05      0.0958      0.0904      0.0454       1.862      29.343      15.285              
         6.6        0.07      0.1484      0.0888      0.0432       1.770      27.891      15.010              
         8.8        0.10      0.2028      0.0870      0.0413       1.693      26.669      14.708              
        10.9        0.12      0.2577      0.0850      0.0397       1.627      25.643      14.378              
        13.1        0.14      0.3123      0.0829      0.0383       1.572      24.761      14.021              
        15.3        0.17      0.3662      0.0806      0.0371       1.521      23.958      13.636              
        17.5        0.19      0.4187      0.0782      0.0360       1.474      23.225      13.225              
        19.7        0.22      0.4692      0.0756      0.0349       1.431      22.547      12.789              
        21.9        0.24      0.5175      0.0729      0.0339       1.390      21.895      12.327              
        24.1        0.26      0.5629      0.0700      0.0329       1.350      21.267      11.839              
        26.3        0.29      0.6047      0.0669      0.0320       1.311      20.649      11.319              
        28.4        0.31      0.6421      0.0637      0.0310       1.272      20.041      10.770              
        30.6        0.34      0.6746      0.0603      0.0301       1.235      19.453      10.198              
        32.8        0.36      0.7031      0.0569      0.0292       1.197      18.858       9.616              
        35.0        0.39      0.7291      0.0533      0.0282       1.155      18.194       9.020              
        37.2        0.41      0.7528      0.0497      0.0270       1.108      17.451       8.407              
        39.4        0.43      0.7742      0.0460      0.0257       1.055      16.628       7.781              
        41.6        0.46      0.7931      0.0422      0.0243       0.998      15.720       7.139              
        43.8        0.48      0.8088      0.0383      0.0228       0.935      14.738       6.484              
        45.9        0.51      0.8215      0.0344      0.0212       0.867      13.664       5.816              
        48.1        0.53      0.8310      0.0304      0.0193       0.793      12.493       5.134              
        50.3        0.55      0.8361      0.0263      0.0174       0.712      11.224       4.439              
        52.5        0.58      0.8335      0.0221      0.0153       0.627       9.878       3.732              
        54.7        0.60      0.8186      0.0178      0.0131       0.537       8.454       3.012              
        56.9        0.63      0.7882      0.0135      0.0107       0.439       6.910       2.279              
        59.1        0.65      0.7249      0.0091      0.0081       0.333       5.240       1.530              
        61.3        0.67      0.5634      0.0046      0.0055       0.224       3.531       0.773              
        63.4        0.70      0.0078      0.0000      0.0034       0.141       2.222       0.006              
                                                                                                              
                                                                                                              
                                                                                                              
