                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0950      0.0446      14.629     115.247      64.236              
         4.4        0.02      0.0510      0.0950      0.0448      14.709     115.877      64.259              
         8.8        0.05      0.1014      0.0950      0.0451      14.796     116.564      64.283              
        13.1        0.07      0.1512      0.0951      0.0454      14.888     117.292      64.308              
        17.5        0.10      0.2002      0.0951      0.0457      14.995     118.137      64.335              
        21.9        0.12      0.2485      0.0951      0.0460      15.102     118.974      64.331              
        26.3        0.14      0.2962      0.0942      0.0459      15.055     118.605      63.707              
        30.6        0.17      0.3436      0.0927      0.0454      14.901     117.393      62.700              
        35.0        0.19      0.3910      0.0908      0.0447      14.654     115.447      61.391              
        39.4        0.22      0.4387      0.0886      0.0437      14.342     112.991      59.923              
        43.8        0.24      0.4860      0.0860      0.0426      13.956     109.950      58.141              
        48.1        0.26      0.5297      0.0827      0.0413      13.558     106.809      55.958              
        52.5        0.29      0.5702      0.0791      0.0401      13.141     103.527      53.524              
        56.9        0.31      0.6078      0.0752      0.0387      12.702     100.067      50.897              
        61.3        0.34      0.6433      0.0712      0.0373      12.228      96.331      48.159              
        65.6        0.36      0.6768      0.0670      0.0357      11.723      92.355      45.334              
        70.0        0.39      0.7079      0.0627      0.0341      11.192      88.175      42.442              
        74.4        0.41      0.7352      0.0584      0.0325      10.663      84.006      39.528              
        78.8        0.43      0.7582      0.0541      0.0309      10.132      79.824      36.579              
        83.1        0.46      0.7781      0.0497      0.0292       9.571      75.405      33.596              
        87.5        0.48      0.7959      0.0451      0.0273       8.949      70.500      30.523              
        91.9        0.51      0.8108      0.0405      0.0252       8.277      65.209      27.390              
        96.3        0.53      0.8253      0.0357      0.0229       7.519      59.233      24.174              
       100.6        0.55      0.8345      0.0309      0.0205       6.719      52.930      20.895              
       105.0        0.58      0.8373      0.0260      0.0179       5.873      46.269      17.562              
       109.4        0.60      0.8222      0.0210      0.0154       5.038      39.687      14.200              
       113.8        0.63      0.7857      0.0159      0.0127       4.163      32.794      10.782              
       118.1        0.65      0.7094      0.0108      0.0099       3.234      25.477       7.282              
       122.5        0.67      0.5247      0.0054      0.0070       2.283      17.984       3.667              
       126.9        0.70     -0.0097     -0.0001      0.0049       1.600      12.608      -0.046              
                                                                                                              
                                                                                                              
                                                                                                              
