                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0942      0.0460      21.470     150.350      80.625              
         5.0        0.02      0.0491      0.0941      0.0465      21.693     151.910      80.586              
         9.9        0.05      0.0970      0.0941      0.0470      21.935     153.608      80.534              
        14.9        0.07      0.1438      0.0940      0.0475      22.175     155.288      80.477              
        19.8        0.10      0.1894      0.0939      0.0480      22.429     157.068      80.413              
        24.8        0.12      0.2337      0.0938      0.0486      22.701     158.974      80.333              
        29.7        0.15      0.2766      0.0937      0.0492      22.987     160.977      80.256              
        34.7        0.17      0.3181      0.0932      0.0496      23.175     162.293      79.751              
        39.6        0.19      0.3582      0.0920      0.0497      23.225     162.638      78.736              
        44.6        0.22      0.3967      0.0904      0.0496      23.177     162.302      77.357              
        49.5        0.24      0.4339      0.0883      0.0493      23.011     161.144      75.598              
        54.5        0.27      0.4696      0.0860      0.0488      22.766     159.423      73.589              
        59.4        0.29      0.5065      0.0833      0.0478      22.309     156.227      71.298              
        64.4        0.31      0.5426      0.0802      0.0465      21.721     152.106      68.649              
        69.3        0.34      0.5767      0.0766      0.0450      21.035     147.305      65.613              
        74.3        0.36      0.6072      0.0725      0.0434      20.252     141.821      62.076              
        79.2        0.39      0.6350      0.0685      0.0418      19.506     136.600      58.625              
        84.2        0.41      0.6584      0.0641      0.0401      18.719     131.084      54.899              
        89.1        0.44      0.6756      0.0599      0.0386      18.035     126.296      51.259              
        94.1        0.46      0.6890      0.0555      0.0370      17.300     121.147      47.506              
        99.0        0.48      0.7013      0.0507      0.0350      16.344     114.457      43.399              
       104.0        0.51      0.7139      0.0456      0.0324      15.152     106.107      39.003              
       109.0        0.53      0.7237      0.0401      0.0295      13.791      96.575      34.352              
       113.9        0.56      0.7264      0.0344      0.0264      12.321      86.285      29.468              
       118.9        0.58      0.7139      0.0287      0.0234      10.906      76.375      24.566              
       123.8        0.61      0.6819      0.0230      0.0205       9.551      66.885      19.726              
       128.8        0.63      0.6263      0.0174      0.0175       8.156      57.116      14.877              
       133.7        0.65      0.5343      0.0120      0.0147       6.851      47.980      10.266              
       138.7        0.68      0.3626      0.0064      0.0120       5.591      39.156       5.483              
       143.6        0.70     -0.0040     -0.0001      0.0101       4.716      33.028      -0.049              
                                                                                                              
                                                                                                              
                                                                                                              
