                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0987      0.0414       0.008       0.520       0.410              
         0.5        0.03      0.0639      0.0984      0.0421       0.008       0.528       0.408              
         1.0        0.05      0.1253      0.0978      0.0427       0.008       0.535       0.406              
         1.5        0.08      0.1842      0.0970      0.0432       0.009       0.542       0.403              
         2.0        0.11      0.2406      0.0960      0.0436       0.009       0.548       0.398              
         2.5        0.14      0.2943      0.0947      0.0440       0.009       0.552       0.393              
         3.0        0.16      0.3452      0.0933      0.0443       0.009       0.556       0.387              
         3.4        0.19      0.3935      0.0915      0.0445       0.009       0.559       0.380              
         3.9        0.22      0.4389      0.0895      0.0446       0.009       0.560       0.372              
         4.4        0.25      0.4814      0.0873      0.0446       0.009       0.560       0.362              
         4.9        0.27      0.5209      0.0847      0.0445       0.009       0.558       0.352              
         5.4        0.30      0.5572      0.0819      0.0442       0.009       0.555       0.340              
         5.9        0.33      0.5901      0.0787      0.0438       0.009       0.549       0.327              
         6.4        0.36      0.6196      0.0753      0.0432       0.009       0.542       0.312              
         6.9        0.38      0.6454      0.0714      0.0423       0.008       0.531       0.296              
         7.4        0.41      0.6677      0.0673      0.0413       0.008       0.519       0.279              
         7.9        0.44      0.6865      0.0631      0.0402       0.008       0.505       0.262              
         8.4        0.46      0.7020      0.0588      0.0389       0.008       0.489       0.244              
         8.9        0.49      0.7144      0.0545      0.0375       0.007       0.471       0.226              
         9.3        0.52      0.7239      0.0500      0.0359       0.007       0.450       0.208              
         9.8        0.55      0.7312      0.0454      0.0340       0.007       0.426       0.189              
        10.3        0.57      0.7364      0.0408      0.0318       0.006       0.399       0.169              
        10.8        0.60      0.7383      0.0360      0.0293       0.006       0.368       0.149              
        11.3        0.63      0.7358      0.0311      0.0265       0.005       0.333       0.129              
        11.8        0.66      0.7279      0.0260      0.0235       0.005       0.295       0.108              
        12.3        0.68      0.7087      0.0210      0.0202       0.004       0.254       0.087              
        12.8        0.71      0.6690      0.0159      0.0168       0.003       0.211       0.066              
        13.3        0.74      0.5896      0.0106      0.0133       0.003       0.167       0.044              
        13.8        0.77      0.4183      0.0054      0.0098       0.002       0.123       0.022              
        14.3        0.79     -0.0026      0.0000      0.0065       0.001       0.082       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
