                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1005      0.0596      11.868      74.801      41.740              
         4.9        0.03      0.0461      0.1006      0.0595      11.855      74.714      41.760              
         9.8        0.05      0.1004      0.1004      0.0546      10.873      68.530      41.690              
        14.7        0.08      0.1388      0.1007      0.0594      11.823      74.518      41.799              
        19.6        0.11      0.1989      0.1005      0.0552      10.989      69.257      41.737              
        24.5        0.14      0.2319      0.1008      0.0593      11.806      74.411      41.840              
        29.5        0.16      0.2786      0.1008      0.0592      11.801      74.377      41.860              
        34.4        0.19      0.3251      0.1009      0.0593      11.805      74.402      41.887              
        39.3        0.22      0.3716      0.1009      0.0593      11.807      74.413      41.902              
        44.2        0.25      0.4176      0.1010      0.0594      11.828      74.546      41.930              
        49.1        0.27      0.4636      0.1000      0.0589      11.727      73.908      41.532              
        54.0        0.30      0.5098      0.0981      0.0577      11.501      72.484      40.720              
        58.9        0.33      0.5550      0.0955      0.0563      11.219      70.710      39.642              
        63.8        0.35      0.5897      0.0921      0.0554      11.031      69.522      38.229              
        68.7        0.38      0.6222      0.0882      0.0541      10.782      67.953      36.605              
        73.6        0.41      0.6535      0.0837      0.0524      10.444      65.825      34.764              
        78.5        0.44      0.6859      0.0790      0.0503      10.015      63.119      32.798              
        83.4        0.46      0.7139      0.0737      0.0479       9.543      60.144      30.615              
        88.4        0.49      0.7414      0.0682      0.0451       8.992      56.673      28.295              
        93.3        0.52      0.7659      0.0625      0.0423       8.419      53.060      25.927              
        98.2        0.55      0.7889      0.0567      0.0392       7.809      49.219      23.534              
       103.1        0.57      0.8090      0.0508      0.0360       7.165      45.161      21.089              
       108.0        0.60      0.8269      0.0448      0.0325       6.474      40.802      18.590              
       112.9        0.63      0.8368      0.0387      0.0290       5.777      36.410      16.057              
       117.8        0.65      0.8385      0.0326      0.0254       5.064      31.914      13.516              
       122.7        0.68      0.8283      0.0263      0.0217       4.320      27.228      10.936              
       127.6        0.71      0.8008      0.0200      0.0178       3.537      22.291       8.323              
       132.5        0.74      0.7331      0.0136      0.0136       2.714      17.102       5.629              
       137.4        0.76      0.5518      0.0069      0.0095       1.897      11.954       2.855              
       142.3        0.79     -0.0099     -0.0001      0.0059       1.184       7.463      -0.031              
                                                                                                              
                                                                                                              
                                                                                                              
