                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0636      0.0169       1.424       8.974      13.271              
         2.2        0.01      0.0549      0.0621      0.0167       1.413       8.903      12.970              
         4.5        0.03      0.1081      0.0606      0.0166       1.401       8.827      12.659              
         6.7        0.04      0.1595      0.0591      0.0165       1.388       8.746      12.337              
         9.0        0.06      0.2090      0.0575      0.0163       1.374       8.660      12.004              
        11.2        0.07      0.2565      0.0558      0.0161       1.359       8.566      11.659              
        13.5        0.09      0.3020      0.0541      0.0159       1.343       8.464      11.303              
        15.7        0.10      0.3454      0.0524      0.0157       1.325       8.352      10.935              
        17.9        0.12      0.3867      0.0506      0.0155       1.306       8.230      10.554              
        20.2        0.13      0.4258      0.0487      0.0152       1.285       8.096      10.162              
        22.4        0.15      0.4627      0.0467      0.0150       1.261       7.950       9.758              
        24.7        0.16      0.4974      0.0448      0.0147       1.236       7.789       9.344              
        26.9        0.18      0.5299      0.0427      0.0143       1.208       7.614       8.919              
        29.2        0.19      0.5601      0.0406      0.0140       1.178       7.422       8.484              
        31.4        0.21      0.5880      0.0385      0.0136       1.144       7.213       8.037              
        33.6        0.22      0.6134      0.0363      0.0131       1.109       6.987       7.580              
        35.9        0.24      0.6363      0.0341      0.0127       1.070       6.741       7.111              
        38.1        0.25      0.6565      0.0318      0.0122       1.027       6.473       6.632              
        40.4        0.27      0.6740      0.0294      0.0116       0.981       6.182       6.140              
        42.6        0.28      0.6881      0.0270      0.0110       0.931       5.867       5.637              
        44.9        0.30      0.6979      0.0245      0.0104       0.878       5.534       5.123              
        47.1        0.31      0.7028      0.0220      0.0097       0.822       5.180       4.598              
        49.3        0.33      0.7012      0.0195      0.0090       0.762       4.805       4.063              
        51.6        0.34      0.6919      0.0168      0.0083       0.699       4.406       3.516              
        53.8        0.36      0.6729      0.0142      0.0075       0.631       3.977       2.958              
        56.1        0.37      0.6387      0.0114      0.0066       0.559       3.522       2.388              
        58.3        0.38      0.5805      0.0087      0.0057       0.484       3.050       1.806              
        60.6        0.40      0.4822      0.0058      0.0048       0.407       2.563       1.214              
        62.8        0.41      0.3109      0.0029      0.0039       0.329       2.074       0.611              
        65.0        0.43     -0.0017      0.0000      0.0031       0.258       1.623      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
