                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0694      0.0194       2.823      14.828      20.857              
         2.7        0.01      0.0523      0.0677      0.0191       2.786      14.633      20.349              
         5.4        0.03      0.1034      0.0660      0.0189       2.749      14.437      19.828              
         8.1        0.04      0.1535      0.0641      0.0185       2.701      14.187      19.281              
        10.8        0.06      0.2021      0.0623      0.0182       2.657      13.953      18.727              
        13.4        0.07      0.2496      0.0604      0.0179       2.606      13.685      18.145              
        16.1        0.09      0.2954      0.0584      0.0175       2.555      13.419      17.554              
        18.8        0.10      0.3387      0.0564      0.0172       2.510      13.181      16.945              
        21.5        0.12      0.3800      0.0543      0.0169       2.462      12.928      16.315              
        24.2        0.13      0.4193      0.0522      0.0165       2.412      12.668      15.678              
        26.9        0.15      0.4564      0.0500      0.0162       2.362      12.405      15.042              
        29.6        0.16      0.4915      0.0479      0.0158       2.310      12.133      14.403              
        32.3        0.18      0.5247      0.0457      0.0155       2.254      11.838      13.751              
        34.9        0.19      0.5558      0.0435      0.0150       2.193      11.518      13.081              
        37.6        0.21      0.5849      0.0412      0.0146       2.127      11.172      12.399              
        40.3        0.22      0.6117      0.0389      0.0141       2.056      10.797      11.697              
        43.0        0.24      0.6361      0.0365      0.0136       1.979      10.394      10.977              
        45.7        0.25      0.6578      0.0341      0.0130       1.897       9.961      10.240              
        48.4        0.27      0.6764      0.0315      0.0124       1.809       9.501       9.485              
        51.1        0.28      0.6915      0.0290      0.0118       1.716       9.010       8.712              
        53.8        0.30      0.7023      0.0264      0.0111       1.617       8.491       7.922              
        56.4        0.31      0.7086      0.0237      0.0104       1.512       7.940       7.117              
        59.1        0.33      0.7086      0.0209      0.0096       1.400       7.355       6.293              
        61.8        0.34      0.6993      0.0181      0.0088       1.284       6.745       5.448              
        64.5        0.35      0.6776      0.0153      0.0080       1.164       6.113       4.585              
        67.2        0.37      0.6388      0.0123      0.0071       1.039       5.457       3.704              
        69.9        0.38      0.5738      0.0093      0.0063       0.911       4.785       2.805              
        72.6        0.40      0.4677      0.0063      0.0054       0.781       4.104       1.888              
        75.3        0.41      0.2926      0.0032      0.0045       0.653       3.431       0.953              
        77.9        0.43     -0.0020      0.0000      0.0037       0.537       2.822      -0.005              
                                                                                                              
                                                                                                              
                                                                                                              
