                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0653      0.0174       1.950      11.171      16.499              
         2.5        0.01      0.0548      0.0638      0.0172       1.936      11.094      16.124              
         4.9        0.03      0.1078      0.0623      0.0171       1.921      11.009      15.737              
         7.4        0.04      0.1589      0.0607      0.0170       1.905      10.915      15.336              
         9.9        0.06      0.2081      0.0591      0.0168       1.887      10.812      14.921              
        12.3        0.07      0.2553      0.0574      0.0166       1.867      10.698      14.492              
        14.8        0.09      0.3006      0.0556      0.0164       1.845      10.572      14.049              
        17.3        0.10      0.3438      0.0538      0.0162       1.821      10.434      13.591              
        19.7        0.12      0.3849      0.0519      0.0160       1.794      10.280      13.118              
        22.2        0.13      0.4239      0.0500      0.0157       1.764      10.108      12.630              
        24.7        0.15      0.4609      0.0480      0.0154       1.731       9.919      12.128              
        27.1        0.16      0.4959      0.0460      0.0151       1.695       9.711      11.612              
        29.6        0.18      0.5288      0.0439      0.0147       1.655       9.484      11.084              
        32.1        0.19      0.5594      0.0417      0.0144       1.612       9.238      10.544              
        34.5        0.21      0.5879      0.0395      0.0139       1.565       8.968       9.988              
        37.0        0.22      0.6139      0.0373      0.0135       1.515       8.680       9.422              
        39.5        0.24      0.6373      0.0350      0.0130       1.460       8.368       8.841              
        41.9        0.25      0.6581      0.0326      0.0125       1.401       8.030       8.246              
        44.4        0.27      0.6760      0.0302      0.0119       1.338       7.666       7.637              
        46.9        0.28      0.6907      0.0278      0.0113       1.269       7.274       7.013              
        49.3        0.30      0.7012      0.0252      0.0107       1.196       6.855       6.375              
        51.8        0.31      0.7070      0.0227      0.0100       1.119       6.410       5.724              
        54.3        0.33      0.7070      0.0200      0.0092       1.036       5.936       5.060              
        56.8        0.34      0.6996      0.0173      0.0084       0.947       5.427       4.379              
        59.2        0.36      0.6825      0.0146      0.0076       0.852       4.884       3.684              
        61.7        0.37      0.6504      0.0118      0.0067       0.752       4.311       2.975              
        64.2        0.38      0.5941      0.0089      0.0058       0.648       3.715       2.252              
        66.6        0.40      0.4966      0.0060      0.0048       0.542       3.104       1.514              
        69.1        0.41      0.3213      0.0030      0.0039       0.437       2.506       0.763              
        71.6        0.43     -0.0021      0.0000      0.0031       0.342       1.962      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
