                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0582      0.0179       0.002       0.095       0.121              
         0.2        0.01      0.0470      0.0569      0.0179       0.002       0.095       0.119              
         0.4        0.03      0.0917      0.0556      0.0179       0.002       0.095       0.116              
         0.7        0.04      0.1341      0.0542      0.0179       0.002       0.095       0.113              
         0.9        0.06      0.1741      0.0527      0.0179       0.002       0.095       0.110              
         1.1        0.07      0.2118      0.0513      0.0179       0.002       0.095       0.107              
         1.3        0.09      0.2472      0.0497      0.0179       0.002       0.095       0.104              
         1.6        0.10      0.2802      0.0481      0.0178       0.001       0.095       0.100              
         1.8        0.12      0.3113      0.0465      0.0177       0.001       0.094       0.097              
         2.0        0.13      0.3402      0.0447      0.0175       0.001       0.093       0.093              
         2.2        0.15      0.3669      0.0430      0.0173       0.001       0.092       0.090              
         2.5        0.16      0.3915      0.0412      0.0171       0.001       0.091       0.086              
         2.7        0.18      0.4142      0.0393      0.0168       0.001       0.090       0.082              
         2.9        0.19      0.4349      0.0374      0.0165       0.001       0.088       0.078              
         3.1        0.21      0.4533      0.0354      0.0162       0.001       0.086       0.074              
         3.4        0.22      0.4698      0.0334      0.0158       0.001       0.084       0.070              
         3.6        0.24      0.4840      0.0313      0.0153       0.001       0.081       0.065              
         3.8        0.25      0.4961      0.0292      0.0148       0.001       0.079       0.061              
         4.0        0.27      0.5063      0.0270      0.0142       0.001       0.076       0.056              
         4.3        0.28      0.5142      0.0248      0.0136       0.001       0.072       0.052              
         4.5        0.30      0.5186      0.0225      0.0128       0.001       0.068       0.047              
         4.7        0.31      0.5187      0.0202      0.0121       0.001       0.064       0.042              
         4.9        0.33      0.5135      0.0178      0.0113       0.001       0.060       0.037              
         5.2        0.34      0.5017      0.0154      0.0105       0.001       0.056       0.032              
         5.4        0.36      0.4811      0.0130      0.0096       0.001       0.051       0.027              
         5.6        0.37      0.4484      0.0105      0.0086       0.001       0.046       0.022              
         5.8        0.38      0.3978      0.0079      0.0077       0.001       0.041       0.017              
         6.1        0.40      0.3191      0.0053      0.0067       0.001       0.035       0.011              
         6.3        0.41      0.1955      0.0027      0.0057       0.000       0.030       0.006              
         6.5        0.43     -0.0014      0.0000      0.0047       0.000       0.025       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
