                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0714      0.0285       8.109      34.070      33.532              
         3.2        0.01      0.0350      0.0700      0.0283       8.067      33.896      32.886              
         6.4        0.03      0.0690      0.0685      0.0282       8.016      33.682      32.196              
         9.7        0.04      0.1019      0.0670      0.0280       7.965      33.469      31.490              
        12.9        0.06      0.1336      0.0654      0.0278       7.903      33.207      30.741              
        16.1        0.07      0.1642      0.0638      0.0275       7.835      32.922      29.957              
        19.3        0.09      0.1935      0.0620      0.0273       7.762      32.614      29.141              
        22.5        0.10      0.2215      0.0602      0.0270       7.682      32.277      28.296              
        25.8        0.11      0.2480      0.0583      0.0267       7.592      31.901      27.406              
        29.0        0.13      0.2673      0.0543      0.0259       7.375      30.987      25.500              
        32.2        0.14      0.2967      0.0544      0.0260       7.402      31.102      25.572              
        35.4        0.16      0.3188      0.0524      0.0256       7.292      30.641      24.605              
        38.7        0.17      0.3392      0.0503      0.0252       7.177      30.155      23.622              
        41.9        0.18      0.3580      0.0481      0.0248       7.051      29.625      22.608              
        45.1        0.20      0.3750      0.0459      0.0243       6.918      29.068      21.577              
        48.3        0.21      0.3899      0.0436      0.0238       6.772      28.454      20.494              
        51.5        0.23      0.4021      0.0412      0.0232       6.607      27.759      19.329              
        54.8        0.24      0.4115      0.0385      0.0226       6.424      26.990      18.102              
        58.0        0.26      0.4178      0.0358      0.0219       6.223      26.149      16.819              
        61.2        0.27      0.4205      0.0330      0.0211       6.010      25.253      15.486              
        64.4        0.28      0.4192      0.0300      0.0203       5.783      24.298      14.112              
        67.6        0.30      0.4131      0.0270      0.0195       5.540      23.277      12.687              
        70.9        0.31      0.4016      0.0239      0.0186       5.285      22.204      11.232              
        74.1        0.33      0.3837      0.0207      0.0176       5.012      21.058       9.733              
        77.3        0.34      0.3573      0.0174      0.0166       4.728      19.866       8.196              
        80.5        0.35      0.3439      0.0144      0.0149       4.235      17.794       6.783              
        83.7        0.37      0.2711      0.0107      0.0145       4.137      17.382       5.022              
        87.0        0.38      0.2049      0.0072      0.0134       3.828      16.084       3.382              
        90.2        0.40      0.1170      0.0036      0.0123       3.511      14.751       1.708              
        93.4        0.41     -0.0007      0.0000      0.0112       3.201      13.448      -0.009              
                                                                                                              
                                                                                                              
                                                                                                              
