                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0612      0.0163       0.706       5.561       8.183              
         1.8        0.01      0.0546      0.0599      0.0162       0.700       5.513       7.999              
         3.6        0.03      0.1076      0.0584      0.0161       0.694       5.464       7.809              
         5.4        0.04      0.1588      0.0570      0.0159       0.687       5.412       7.610              
         7.2        0.06      0.2081      0.0554      0.0157       0.680       5.358       7.406              
         9.0        0.07      0.2555      0.0538      0.0156       0.673       5.300       7.194              
        10.8        0.09      0.3007      0.0522      0.0154       0.665       5.238       6.974              
        12.5        0.10      0.3438      0.0505      0.0152       0.657       5.172       6.747              
        14.3        0.12      0.3846      0.0487      0.0150       0.647       5.101       6.513              
        16.1        0.13      0.4230      0.0469      0.0148       0.638       5.023       6.271              
        17.9        0.15      0.4591      0.0451      0.0145       0.627       4.939       6.023              
        19.7        0.16      0.4929      0.0432      0.0142       0.615       4.846       5.768              
        21.5        0.18      0.5242      0.0412      0.0139       0.602       4.745       5.507              
        23.3        0.19      0.5530      0.0392      0.0136       0.588       4.635       5.238              
        25.1        0.21      0.5793      0.0371      0.0133       0.573       4.514       4.962              
        26.9        0.22      0.6033      0.0350      0.0129       0.556       4.378       4.678              
        28.7        0.24      0.6249      0.0328      0.0124       0.537       4.230       4.389              
        30.5        0.25      0.6439      0.0306      0.0120       0.516       4.067       4.092              
        32.3        0.27      0.6603      0.0284      0.0114       0.493       3.887       3.788              
        34.0        0.28      0.6734      0.0260      0.0108       0.469       3.691       3.475              
        35.8        0.30      0.6817      0.0236      0.0102       0.443       3.487       3.157              
        37.6        0.31      0.6845      0.0212      0.0096       0.415       3.272       2.833              
        39.4        0.33      0.6800      0.0187      0.0090       0.387       3.046       2.502              
        41.2        0.34      0.6675      0.0162      0.0082       0.356       2.806       2.163              
        43.0        0.35      0.6455      0.0136      0.0075       0.323       2.545       1.819              
        44.8        0.37      0.6085      0.0110      0.0067       0.288       2.271       1.468              
        46.6        0.38      0.5481      0.0083      0.0058       0.252       1.982       1.110              
        48.4        0.40      0.4497      0.0056      0.0050       0.214       1.685       0.745              
        50.2        0.41      0.2852      0.0028      0.0041       0.176       1.386       0.375              
        52.0        0.43     -0.0015      0.0000      0.0033       0.140       1.106      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
