                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0597      0.0160       0.292       3.069       4.484              
         1.3        0.01      0.0540      0.0583      0.0160       0.291       3.056       4.385              
         2.7        0.03      0.1059      0.0570      0.0159       0.290       3.042       4.282              
         4.0        0.04      0.1557      0.0555      0.0158       0.288       3.025       4.175              
         5.4        0.06      0.2034      0.0541      0.0157       0.286       3.005       4.063              
         6.7        0.07      0.2489      0.0525      0.0156       0.284       2.983       3.948              
         8.1        0.09      0.2922      0.0509      0.0154       0.281       2.957       3.828              
         9.4        0.10      0.3332      0.0493      0.0153       0.279       2.927       3.704              
        10.7        0.12      0.3720      0.0476      0.0151       0.275       2.893       3.576              
        12.1        0.13      0.4084      0.0458      0.0149       0.272       2.855       3.444              
        13.4        0.15      0.4426      0.0440      0.0147       0.268       2.811       3.307              
        14.8        0.16      0.4742      0.0421      0.0144       0.263       2.764       3.167              
        16.1        0.18      0.5029      0.0402      0.0142       0.258       2.714       3.024              
        17.5        0.19      0.5289      0.0383      0.0139       0.253       2.660       2.877              
        18.8        0.21      0.5525      0.0363      0.0136       0.247       2.598       2.726              
        20.1        0.22      0.5739      0.0342      0.0132       0.241       2.528       2.571              
        21.5        0.24      0.5927      0.0321      0.0128       0.233       2.450       2.413              
        22.8        0.25      0.6090      0.0299      0.0123       0.225       2.363       2.251              
        24.2        0.27      0.6227      0.0277      0.0118       0.216       2.266       2.084              
        25.5        0.28      0.6331      0.0255      0.0113       0.206       2.161       1.914              
        26.9        0.30      0.6389      0.0232      0.0107       0.195       2.049       1.740              
        28.2        0.31      0.6392      0.0208      0.0101       0.184       1.930       1.562              
        29.5        0.32      0.6329      0.0184      0.0094       0.172       1.804       1.380              
        30.9        0.34      0.6191      0.0159      0.0087       0.159       1.668       1.193              
        32.2        0.35      0.5954      0.0133      0.0079       0.145       1.521       1.003              
        33.6        0.37      0.5571      0.0108      0.0071       0.130       1.366       0.809              
        34.9        0.38      0.4971      0.0081      0.0063       0.115       1.203       0.612              
        36.3        0.40      0.4028      0.0055      0.0054       0.099       1.036       0.411              
        37.6        0.41      0.2510      0.0027      0.0045       0.083       0.867       0.207              
        38.9        0.43     -0.0008      0.0000      0.0037       0.067       0.705      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
