                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0583      0.0179       0.012       0.381       0.487              
         0.4        0.01      0.0470      0.0570      0.0179       0.012       0.381       0.476              
         0.9        0.03      0.0917      0.0557      0.0180       0.012       0.382       0.465              
         1.3        0.04      0.1341      0.0543      0.0180       0.012       0.382       0.453              
         1.8        0.06      0.1741      0.0529      0.0180       0.012       0.382       0.441              
         2.2        0.07      0.2119      0.0514      0.0179       0.012       0.381       0.429              
         2.7        0.09      0.2472      0.0498      0.0179       0.012       0.380       0.416              
         3.1        0.10      0.2803      0.0482      0.0178       0.012       0.379       0.403              
         3.6        0.12      0.3114      0.0466      0.0177       0.012       0.376       0.389              
         4.0        0.13      0.3403      0.0448      0.0175       0.012       0.373       0.374              
         4.5        0.15      0.3670      0.0431      0.0174       0.012       0.369       0.360              
         4.9        0.16      0.3916      0.0413      0.0171       0.012       0.365       0.344              
         5.4        0.18      0.4143      0.0394      0.0169       0.011       0.359       0.329              
         5.8        0.19      0.4350      0.0375      0.0166       0.011       0.352       0.313              
         6.3        0.21      0.4534      0.0355      0.0162       0.011       0.345       0.296              
         6.7        0.22      0.4699      0.0335      0.0158       0.011       0.336       0.279              
         7.2        0.24      0.4841      0.0314      0.0153       0.010       0.326       0.262              
         7.6        0.25      0.4962      0.0293      0.0148       0.010       0.315       0.244              
         8.1        0.27      0.5064      0.0271      0.0142       0.010       0.303       0.226              
         8.5        0.28      0.5144      0.0249      0.0136       0.009       0.289       0.208              
         9.0        0.30      0.5188      0.0226      0.0129       0.009       0.274       0.188              
         9.4        0.31      0.5189      0.0202      0.0121       0.008       0.258       0.169              
         9.9        0.33      0.5137      0.0179      0.0113       0.008       0.241       0.149              
        10.3        0.34      0.5019      0.0155      0.0105       0.007       0.223       0.129              
        10.8        0.36      0.4814      0.0130      0.0096       0.006       0.204       0.109              
        11.2        0.37      0.4487      0.0105      0.0087       0.006       0.184       0.088              
        11.7        0.38      0.3980      0.0079      0.0077       0.005       0.163       0.066              
        12.1        0.40      0.3195      0.0053      0.0067       0.005       0.142       0.045              
        12.6        0.41      0.1958      0.0027      0.0057       0.004       0.121       0.022              
        13.0        0.43     -0.0012      0.0000      0.0047       0.003       0.101       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
