                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0604      0.0161       0.467       4.205       6.176              
         1.6        0.01      0.0544      0.0590      0.0160       0.464       4.178       6.039              
         3.1        0.03      0.1070      0.0576      0.0159       0.461       4.150       5.896              
         4.7        0.04      0.1576      0.0562      0.0158       0.457       4.118       5.747              
         6.3        0.06      0.2062      0.0547      0.0157       0.454       4.083       5.592              
         7.8        0.07      0.2527      0.0531      0.0155       0.449       4.045       5.433              
         9.4        0.09      0.2971      0.0515      0.0154       0.445       4.004       5.267              
        11.0        0.10      0.3392      0.0498      0.0152       0.440       3.958       5.096              
        12.5        0.12      0.3790      0.0481      0.0150       0.434       3.907       4.919              
        14.1        0.13      0.4166      0.0463      0.0148       0.428       3.852       4.736              
        15.7        0.15      0.4517      0.0445      0.0145       0.421       3.790       4.548              
        17.2        0.16      0.4845      0.0426      0.0143       0.413       3.722       4.356              
        18.8        0.18      0.5146      0.0406      0.0140       0.405       3.649       4.157              
        20.4        0.19      0.5420      0.0387      0.0137       0.397       3.570       3.955              
        21.9        0.21      0.5670      0.0366      0.0134       0.387       3.482       3.747              
        23.5        0.22      0.5897      0.0345      0.0130       0.376       3.383       3.533              
        25.1        0.24      0.6099      0.0324      0.0126       0.364       3.273       3.314              
        26.7        0.25      0.6276      0.0302      0.0121       0.350       3.152       3.091              
        28.2        0.27      0.6426      0.0280      0.0116       0.335       3.017       2.862              
        29.8        0.28      0.6542      0.0257      0.0110       0.319       2.871       2.627              
        31.4        0.30      0.6612      0.0233      0.0104       0.302       2.718       2.387              
        32.9        0.31      0.6626      0.0209      0.0098       0.284       2.555       2.142              
        34.5        0.33      0.6570      0.0185      0.0091       0.265       2.383       1.891              
        36.1        0.34      0.6439      0.0160      0.0084       0.244       2.200       1.636              
        37.6        0.35      0.6207      0.0134      0.0077       0.222       2.000       1.374              
        39.2        0.37      0.5827      0.0108      0.0069       0.199       1.789       1.108              
        40.8        0.38      0.5226      0.0082      0.0060       0.174       1.570       0.839              
        42.3        0.40      0.4264      0.0055      0.0052       0.149       1.343       0.563              
        43.9        0.41      0.2682      0.0028      0.0043       0.124       1.113       0.283              
        45.5        0.43     -0.0013      0.0000      0.0034       0.099       0.896      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
