                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0936      0.0407       0.010       0.660       0.477              
         0.6        0.03      0.0668      0.0935      0.0415       0.011       0.673       0.477              
         1.1        0.06      0.1309      0.0934      0.0423       0.011       0.686       0.476              
         1.7        0.09      0.1921      0.0932      0.0431       0.011       0.700       0.475              
         2.2        0.12      0.2506      0.0928      0.0439       0.011       0.713       0.473              
         2.8        0.15      0.3062      0.0923      0.0447       0.012       0.725       0.470              
         3.4        0.18      0.3590      0.0915      0.0453       0.012       0.736       0.466              
         3.9        0.21      0.4089      0.0903      0.0458       0.012       0.744       0.460              
         4.5        0.24      0.4560      0.0887      0.0462       0.012       0.749       0.452              
         5.1        0.27      0.4999      0.0867      0.0463       0.012       0.751       0.442              
         5.6        0.30      0.5406      0.0844      0.0463       0.012       0.751       0.430              
         6.2        0.33      0.5779      0.0817      0.0461       0.012       0.748       0.416              
         6.7        0.36      0.6120      0.0787      0.0458       0.012       0.743       0.401              
         7.3        0.39      0.6426      0.0755      0.0453       0.012       0.735       0.385              
         7.9        0.42      0.6695      0.0720      0.0446       0.011       0.724       0.367              
         8.4        0.44      0.6928      0.0682      0.0438       0.011       0.710       0.348              
         9.0        0.47      0.7126      0.0640      0.0426       0.011       0.691       0.326              
         9.5        0.50      0.7289      0.0596      0.0412       0.011       0.669       0.304              
        10.1        0.53      0.7419      0.0552      0.0397       0.010       0.644       0.281              
        10.7        0.56      0.7518      0.0507      0.0380       0.010       0.616       0.258              
        11.2        0.59      0.7592      0.0460      0.0359       0.009       0.583       0.235              
        11.8        0.62      0.7647      0.0413      0.0336       0.009       0.545       0.210              
        12.4        0.65      0.7679      0.0364      0.0309       0.008       0.502       0.186              
        12.9        0.68      0.7679      0.0315      0.0279       0.007       0.453       0.160              
        13.5        0.71      0.7647      0.0264      0.0246       0.006       0.399       0.135              
        14.0        0.74      0.7539      0.0212      0.0209       0.005       0.339       0.108              
        14.6        0.77      0.7273      0.0160      0.0170       0.004       0.275       0.082              
        15.2        0.80      0.6710      0.0107      0.0128       0.003       0.208       0.055              
        15.7        0.83      0.5331      0.0054      0.0084       0.002       0.136       0.027              
        16.3        0.86     -0.0011      0.0000      0.0046       0.001       0.074       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
