                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0940      0.0391       7.335      51.368      38.807              
         5.0        0.03      0.0693      0.0941      0.0401       7.529      52.722      38.832              
        10.1        0.06      0.1351      0.0941      0.0412       7.734      54.159      38.855              
        15.1        0.09      0.1972      0.0942      0.0424       7.951      55.682      38.878              
        20.2        0.12      0.2557      0.0942      0.0436       8.179      57.274      38.899              
        25.2        0.15      0.3107      0.0943      0.0449       8.418      58.953      38.915              
        30.2        0.18      0.3623      0.0943      0.0462       8.667      60.690      38.926              
        35.3        0.21      0.4106      0.0943      0.0475       8.923      62.484      38.934              
        40.3        0.24      0.4561      0.0943      0.0489       9.183      64.306      38.947              
        45.4        0.27      0.4982      0.0943      0.0504       9.451      66.186      38.920              
        50.4        0.30      0.5368      0.0940      0.0518       9.721      68.075      38.822              
        55.5        0.33      0.5740      0.0928      0.0526       9.872      69.135      38.319              
        60.5        0.35      0.6111      0.0902      0.0524       9.830      68.835      37.237              
        65.5        0.38      0.6463      0.0866      0.0515       9.664      67.674      35.740              
        70.6        0.41      0.6809      0.0827      0.0503       9.438      66.090      34.144              
        75.6        0.44      0.7123      0.0784      0.0488       9.165      64.180      32.373              
        80.7        0.47      0.7429      0.0740      0.0471       8.843      61.925      30.541              
        85.7        0.50      0.7696      0.0691      0.0451       8.466      59.288      28.510              
        90.7        0.53      0.7930      0.0639      0.0429       8.056      56.412      26.400              
        95.8        0.56      0.8143      0.0587      0.0405       7.603      53.241      24.238              
       100.8        0.59      0.8333      0.0534      0.0379       7.107      49.766      22.027              
       105.9        0.62      0.8503      0.0479      0.0350       6.564      45.968      19.773              
       110.9        0.65      0.8651      0.0423      0.0318       5.976      41.849      17.481              
       115.9        0.68      0.8766      0.0367      0.0284       5.339      37.386      15.137              
       121.0        0.71      0.8836      0.0309      0.0248       4.655      32.595      12.748              
       126.0        0.74      0.8838      0.0250      0.0209       3.917      27.433      10.302              
       131.1        0.77      0.8720      0.0189      0.0167       3.134      21.945       7.818              
       136.1        0.80      0.8304      0.0127      0.0123       2.300      16.107       5.262              
       141.1        0.83      0.7019      0.0064      0.0076       1.421       9.954       2.651              
       146.2        0.86     -0.0123     -0.0001      0.0040       0.759       5.316      -0.024              
                                                                                                              
                                                                                                              
                                                                                                              
