                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0945      0.0552      18.920     108.406      58.279              
         6.1        0.03      0.0497      0.0945      0.0558      19.118     109.538      58.269              
        12.2        0.06      0.0983      0.0945      0.0564      19.338     110.796      58.267              
        18.3        0.09      0.1456      0.0945      0.0571      19.573     112.146      58.275              
        24.5        0.12      0.1917      0.0945      0.0579      19.822     113.573      58.259              
        30.6        0.15      0.2365      0.0944      0.0586      20.077     115.036      58.240              
        36.7        0.18      0.2798      0.0944      0.0594      20.354     116.621      58.200              
        42.8        0.21      0.3214      0.0943      0.0603      20.660     118.370      58.168              
        48.9        0.23      0.3617      0.0943      0.0612      20.961     120.100      58.127              
        55.0        0.26      0.4008      0.0941      0.0620      21.257     121.792      58.053              
        61.1        0.29      0.4376      0.0940      0.0631      21.612     123.825      57.993              
        67.3        0.32      0.4726      0.0939      0.0641      21.976     125.916      57.899              
        73.4        0.35      0.5059      0.0937      0.0652      22.354     128.077      57.790              
        79.5        0.38      0.5358      0.0925      0.0659      22.569     129.313      57.047              
        85.6        0.41      0.5687      0.0905      0.0654      22.402     128.355      55.807              
        91.7        0.44      0.6070      0.0878      0.0637      21.820     125.022      54.152              
        97.8        0.47      0.6427      0.0837      0.0612      20.955     120.065      51.618              
       104.0        0.50      0.6680      0.0790      0.0590      20.213     115.810      48.708              
       110.1        0.53      0.6903      0.0743      0.0569      19.495     111.699      45.849              
       116.2        0.56      0.7106      0.0694      0.0544      18.650     106.855      42.775              
       122.3        0.59      0.7296      0.0634      0.0510      17.470     100.093      39.083              
       128.4        0.62      0.7454      0.0570      0.0471      16.140      92.475      35.135              
       134.5        0.65      0.7576      0.0506      0.0431      14.763      84.586      31.179              
       140.6        0.68      0.7653      0.0442      0.0390      13.370      76.607      27.282              
       146.8        0.70      0.7628      0.0383      0.0353      12.108      69.371      23.600              
       152.9        0.73      0.7363      0.0318      0.0317      10.864      62.248      19.624              
       159.0        0.76      0.6943      0.0244      0.0268       9.174      52.563      15.025              
       165.1        0.79      0.6175      0.0164      0.0210       7.207      41.292      10.109              
       171.2        0.82      0.4563      0.0083      0.0150       5.140      29.448       5.136              
       177.3        0.85     -0.0008      0.0000      0.0099       3.382      19.375      -0.006              
                                                                                                              
                                                                                                              
                                                                                                              
