                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0946      0.0496      12.773      80.503      48.224              
         5.6        0.03      0.0555      0.0947      0.0504      12.969      81.737      48.263              
        11.2        0.06      0.1094      0.0948      0.0512      13.180      83.067      48.306              
        16.8        0.09      0.1615      0.0948      0.0521      13.404      84.481      48.338              
        22.4        0.12      0.2119      0.0949      0.0530      13.634      85.932      48.392              
        28.0        0.15      0.2605      0.0950      0.0539      13.881      87.487      48.444              
        33.6        0.18      0.3072      0.0952      0.0549      14.141      89.126      48.500              
        39.2        0.21      0.3520      0.0953      0.0560      14.414      90.843      48.554              
        44.8        0.24      0.3950      0.0954      0.0571      14.699      92.638      48.616              
        50.4        0.27      0.4363      0.0955      0.0582      14.989      94.471      48.686              
        56.0        0.30      0.4756      0.0956      0.0594      15.301      96.433      48.750              
        61.6        0.33      0.5132      0.0958      0.0607      15.619      98.436      48.820              
        67.2        0.35      0.5491      0.0949      0.0613      15.772      99.402      48.347              
        72.8        0.38      0.5995      0.0925      0.0593      15.268      96.224      47.167              
        78.4        0.41      0.6156      0.0900      0.0605      15.568      98.115      45.860              
        84.0        0.44      0.6483      0.0865      0.0591      15.220      95.923      44.070              
        89.6        0.47      0.6825      0.0822      0.0570      14.665      92.427      41.908              
        95.2        0.50      0.7149      0.0773      0.0543      13.978      88.094      39.382              
       100.8        0.53      0.7439      0.0716      0.0512      13.174      83.027      36.472              
       106.4        0.56      0.7704      0.0657      0.0479      12.326      77.685      33.481              
       111.9        0.59      0.7916      0.0599      0.0448      11.520      72.607      30.547              
       117.5        0.62-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
       123.1        0.65-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
       128.7        0.68      0.8306      0.0421      0.0344       8.864      55.865      21.446              
       134.3        0.71      0.8392      0.0355      0.0300       7.732      48.734      18.113              
       139.9        0.74      0.8414      0.0284      0.0249       6.413      40.419      14.461              
       145.5        0.77-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
       151.1        0.80      0.7483      0.0146      0.0156       4.020      25.339       7.465              
       156.7        0.83      0.5905      0.0075      0.0105       2.703      17.035       3.819              
       162.3        0.86     -0.0012      0.0000      0.0061       1.575       9.930      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
