                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0996      0.0995       5.535      58.142      18.281              
         3.4        0.03      0.0308      0.0995      0.0955       5.307      55.751      18.260              
         6.7        0.06      0.0645      0.0993      0.0911       5.066      53.213      18.225              
        10.1        0.09      0.1014      0.0991      0.0867       4.819      50.617      18.178              
        13.4        0.12      0.1424      0.0987      0.0820       4.561      47.906      18.114              
        16.8        0.15      0.1880      0.0983      0.0773       4.297      45.141      18.031              
        20.2        0.18      0.2391      0.0976      0.0725       4.029      42.318      17.913              
        23.5        0.21      0.2962      0.0967      0.0676       3.757      39.467      17.737              
        26.9        0.24      0.3589      0.0951      0.0627       3.488      36.636      17.456              
        30.3        0.27      0.4259      0.0929      0.0580       3.227      33.899      17.038              
        33.6        0.30      0.4916      0.0900      0.0542       3.012      31.640      16.520              
        37.0        0.33      0.5497      0.0869      0.0514       2.860      30.039      15.943              
        40.3        0.35      0.6007      0.0834      0.0493       2.742      28.798      15.312              
        43.7        0.38      0.6465      0.0798      0.0474       2.638      27.708      14.636              
        47.1        0.41      0.6875      0.0758      0.0457       2.540      26.682      13.916              
        50.4        0.44      0.7237      0.0717      0.0439       2.443      25.659      13.149              
        53.8        0.47      0.7544      0.0671      0.0421       2.342      24.603      12.320              
        57.1        0.50      0.7792      0.0625      0.0404       2.244      23.573      11.475              
        60.5        0.53      0.8010      0.0579      0.0385       2.139      22.471      10.620              
        63.9        0.56      0.8207      0.0531      0.0364       2.022      21.239       9.744              
        67.2        0.59      0.8383      0.0482      0.0340       1.893      19.881       8.851              
        70.6        0.62      0.8535      0.0433      0.0315       1.750      18.384       7.936              
        73.9        0.65      0.8655      0.0382      0.0287       1.595      16.759       7.003              
        77.3        0.68      0.8741      0.0330      0.0257       1.428      15.000       6.055              
        80.7        0.71      0.8784      0.0277      0.0224       1.246      13.084       5.086              
        84.0        0.74      0.8746      0.0224      0.0189       1.051      11.039       4.101              
        87.4        0.77      0.8565      0.0169      0.0152       0.844       8.863       3.101              
        90.8        0.80      0.8136      0.0113      0.0111       0.619       6.504       2.082              
        94.1        0.83      0.6932      0.0057      0.0068       0.379       3.983       1.047              
        97.5        0.86      0.0007      0.0000      0.0035       0.192       2.021       0.001              
                                                                                                              
                                                                                                              
                                                                                                              
