                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0945      0.0434       5.726      45.113      30.818              
         4.5        0.03      0.0634      0.0945      0.0441       5.812      45.784      30.825              
         9.0        0.06      0.1249      0.0945      0.0448       5.899      46.472      30.829              
        13.4        0.09      0.1846      0.0945      0.0454       5.986      47.160      30.828              
        17.9        0.12      0.2425      0.0945      0.0461       6.078      47.881      30.823              
        22.4        0.15      0.2983      0.0945      0.0468       6.172      48.626      30.811              
        26.9        0.18      0.3520      0.0944      0.0476       6.272      49.414      30.790              
        31.4        0.21      0.4034      0.0943      0.0484       6.379      50.254      30.759              
        35.9        0.24      0.4524      0.0942      0.0493       6.492      51.145      30.716              
        40.3        0.27      0.4988      0.0939      0.0501       6.606      52.043      30.630              
        44.8        0.30      0.5429      0.0924      0.0503       6.633      52.253      30.129              
        49.3        0.33      0.5849      0.0897      0.0499       6.577      51.811      29.260              
        53.8        0.35      0.6232      0.0866      0.0493       6.501      51.214      28.246              
        58.3        0.38      0.6585      0.0831      0.0486       6.399      50.414      27.120              
        62.7        0.41      0.6915      0.0794      0.0475       6.266      49.362      25.895              
        67.2        0.44      0.7225      0.0753      0.0463       6.096      48.023      24.568              
        71.7        0.47      0.7503      0.0708      0.0447       5.888      46.387      23.101              
        76.2        0.50      0.7752      0.0660      0.0428       5.644      44.465      21.534              
        80.7        0.53      0.7981      0.0611      0.0408       5.373      42.325      19.932              
        85.2        0.56      0.8187      0.0561      0.0385       5.074      39.978      18.296              
        89.6        0.59      0.8370      0.0510      0.0360       4.748      37.406      16.625              
        94.1        0.62      0.8534      0.0457      0.0333       4.386      34.553      14.914              
        98.6        0.65      0.8674      0.0404      0.0303       3.992      31.450      13.169              
       103.1        0.68      0.8778      0.0349      0.0271       3.567      28.098      11.389              
       107.6        0.71      0.8832      0.0293      0.0236       3.109      24.495       9.573              
       112.0        0.74      0.8815      0.0237      0.0199       2.619      20.631       7.726              
       116.5        0.77      0.8690      0.0180      0.0159       2.095      16.505       5.859              
       121.0        0.80      0.8342      0.0121      0.0116       1.524      12.010       3.941              
       125.5        0.83      0.7263      0.0061      0.0069       0.916       7.214       1.987              
       130.0        0.86      0.0003      0.0000      0.0034       0.454       3.573       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
