                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0940      0.0429       0.298       6.262       4.310              
         1.7        0.03      0.0641      0.0939      0.0434       0.301       6.333       4.306              
         3.4        0.06      0.1265      0.0937      0.0439       0.305       6.408       4.300              
         5.0        0.09      0.1872      0.0936      0.0444       0.309       6.482       4.291              
         6.7        0.12      0.2460      0.0933      0.0449       0.312       6.556       4.278              
         8.4        0.15      0.3029      0.0928      0.0454       0.315       6.622       4.256              
        10.1        0.18      0.3576      0.0920      0.0457       0.318       6.675       4.222              
        11.8        0.21      0.4102      0.0909      0.0459       0.319       6.707       4.170              
        13.5        0.24      0.4602      0.0894      0.0460       0.320       6.716       4.099              
        15.1        0.27      0.5070      0.0874      0.0459       0.319       6.704       4.008              
        16.8        0.30      0.5503      0.0850      0.0457       0.318       6.677       3.899              
        18.5        0.33      0.5900      0.0823      0.0454       0.316       6.635       3.776              
        20.2        0.36      0.6265      0.0793      0.0450       0.313       6.568       3.639              
        21.9        0.38      0.6601      0.0761      0.0443       0.308       6.475       3.489              
        23.6        0.41      0.6907      0.0725      0.0435       0.303       6.356       3.327              
        25.2        0.44      0.7183      0.0687      0.0425       0.295       6.203       3.151              
        26.9        0.47      0.7429      0.0645      0.0411       0.286       6.003       2.957              
        28.6        0.50      0.7645      0.0601      0.0395       0.275       5.774       2.755              
        30.3        0.53      0.7829      0.0556      0.0378       0.263       5.522       2.548              
        32.0        0.56      0.7988      0.0510      0.0359       0.249       5.242       2.338              
        33.6        0.59      0.8125      0.0463      0.0337       0.234       4.926       2.123              
        35.3        0.62      0.8231      0.0415      0.0314       0.218       4.579       1.904              
        37.0        0.65      0.8285      0.0366      0.0288       0.200       4.204       1.680              
        38.7        0.68      0.8309      0.0317      0.0260       0.180       3.789       1.452              
        40.4        0.71      0.8291      0.0266      0.0228       0.158       3.326       1.219              
        42.1        0.74      0.8182      0.0214      0.0194       0.135       2.831       0.983              
        43.7        0.77      0.7914      0.0162      0.0157       0.109       2.299       0.743              
        45.4        0.80      0.7347      0.0109      0.0118       0.082       1.726       0.498              
        47.1        0.83      0.5934      0.0055      0.0076       0.053       1.115       0.251              
        48.8        0.86      0.0002      0.0000      0.0041       0.029       0.605       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
